ID	PO_ID	PARTNER_GUID_NODE_KEY	CURRENCY_CODE	GROSS_AMOUNT	NET_AMOUNT	TAX_AMOUNT	LIFECYCLE_STATUS	OVERALL_STATUS
02BD2137-0890-1EEA-A6C2-BB55C1980811	300001812	74867AD200E41EDBA5D8B06885AF4052	EUR	722.23	606.91	115.32	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980812	300001813	74867AD200E41EDBA5D8B06885AFC052	EUR	2354.54	1978.6	375.94	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980813	300001814	74867AD200E41EDBA5D8B06885ADE052	EUR	10281.6	8640	1641.6	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980814	300001815	74867AD200E41EDBA5D8B06885AE4052	EUR	213043.32	179028	34015.32	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980815	300001816	74867AD200E41EDBA5D8B06885AF8052	EUR	222.41	186.9	35.51	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980816	300001817	74867AD200E41EDBA5D8B06885AFA052	EUR	808.84	679.7	129.14	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980817	300001818	74867AD200E41EDBA5D8B06885ACA052	EUR	4137.63	3477	660.63	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980818	300001819	74867AD200E41EDBA5D8B06885B04052	EUR	1995.63	1677	318.63	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980819	300001820	74867AD200E41EDBA5D8B06885B06052	EUR	11320.47	9513	1807.47	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980820	300001821	74867AD200E41EDBA5D8B06885AE0052	EUR	12848.43	10797	2051.43	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980821	300001822	74867AD200E41EDBA5D8B06885AE2052	EUR	514.08	432	82.08	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980822	300001823	74867AD200E41EDBA5D8B06885ACE052	EUR	3260.6	2740	520.6	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980823	300001824	74867AD200E41EDBA5D8B06885ABA052	EUR	6117.69	5140.92	976.77	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980824	300001825	74867AD200E41EDBA5D8B06885ACC052	EUR	14307.48	12023.1	2284.38	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980825	300001826	74867AD200E41EDBA5D8B06885AFC052	EUR	3510.74	2950.2	560.54	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980826	300001827	74867AD200E41EDBA5D8B06885B06052	EUR	8979.74	7546	1433.74	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980827	300001828	74867AD200E41EDBA5D8B06885AEA052	EUR	5519.22	4638	881.22	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980828	300001829	74867AD200E41EDBA5D8B06885B08052	EUR	14102.69	11851	2251.69	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980829	300001830	74867AD200E41EDBA5D8B06885B02052	EUR	3483.13	2927	556.13	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980830	300001831	74867AD200E41EDBA5D8B06885AE2052	EUR	53780.86	45194	8586.86	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980831	300001832	74867AD200E41EDBA5D8B06885AB8052	EUR	4872.25	4094.33	777.92	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980832	300001833	74867AD200E41EDBA5D8B06885ADC052	EUR	8811.95	7405	1406.95	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980833	300001834	74867AD200E41EDBA5D8B06885AE6052	EUR	5033.7	4230	803.7	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980834	300001835	74867AD200E41EDBA5D8B06885AEC052	EUR	4031.72	3388	643.72	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980835	300001836	74867AD200E41EDBA5D8B06885AB8052	EUR	6282.82	5279.68	1003.14	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980836	300001837	74867AD200E41EDBA5D8B06885B06052	EUR	12603.29	10591	2012.29	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980837	300001838	74867AD200E41EDBA5D8B06885AD6052	EUR	6178.48	5192	986.48	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980838	300001839	74867AD200E41EDBA5D8B06885ADA052	EUR	7191.17	6043	1148.17	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980839	300001840	74867AD200E41EDBA5D8B06885AE8052	EUR	19331.55	16245	3086.55	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980840	300001841	74867AD200E41EDBA5D8B06885AE6052	EUR	3297.49	2771	526.49	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980841	300001842	74867AD200E41EDBA5D8B06885AC4052	EUR	1463.58	1229.9	233.68	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980842	300001843	74867AD200E41EDBA5D8B06885ABC052	EUR	7892.07	6631.99	1260.08	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980843	300001844	74867AD200E41EDBA5D8B06885AF2052	EUR	5115.77	4298.97	816.8	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980844	300001845	74867AD200E41EDBA5D8B06885AF6052	EUR	521.22	438	83.22	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980845	300001846	74867AD200E41EDBA5D8B06885AE6052	EUR	3297.49	2771	526.49	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980846	300001847	74867AD200E41EDBA5D8B06885B08052	EUR	7775.46	6534	1241.46	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980847	300001848	74867AD200E41EDBA5D8B06885AF0052	EUR	5234.8	4398.99	835.81	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980848	300001849	74867AD200E41EDBA5D8B06885B08052	EUR	24302.18	20422	3880.18	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980849	300001850	74867AD200E41EDBA5D8B06885AC6052	EUR	5007.75	4208.2	799.55	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980850	300001851	74867AD200E41EDBA5D8B06885AD0052	EUR	3653.3	3070	583.3	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980851	300001852	74867AD200E41EDBA5D8B06885AC6052	EUR	4074.08	3423.6	650.48	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980852	300001853	74867AD200E41EDBA5D8B06885AEE052	EUR	4696.93	3947	749.93	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980853	300001854	74867AD200E41EDBA5D8B06885ABC052	EUR	8509.64	7150.96	1358.68	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980854	300001855	74867AD200E41EDBA5D8B06885ACA052	EUR	6436.71	5409	1027.71	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980855	300001856	74867AD200E41EDBA5D8B06885AEC052	EUR	2942.87	2473	469.87	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980856	300001857	74867AD200E41EDBA5D8B06885AF0052	EUR	8509.67	7150.98	1358.69	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980857	300001858	74867AD200E41EDBA5D8B06885AD6052	EUR	6053.53	5087	966.53	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980858	300001859	74867AD200E41EDBA5D8B06885B04052	EUR	1113.84	936	177.84	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980859	300001860	74867AD200E41EDBA5D8B06885AF4052	EUR	660.4	554.95	105.45	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980860	300001861	74867AD200E41EDBA5D8B06885ACA052	EUR	4676.7	3930	746.7	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980861	300001862	74867AD200E41EDBA5D8B06885AF2052	EUR	7771.81	6530.93	1240.88	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980862	300001863	74867AD200E41EDBA5D8B06885AB6052	EUR	11816.17	9929.55	1886.62	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980863	300001864	74867AD200E41EDBA5D8B06885B06052	EUR	4523.19	3801	722.19	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980864	300001865	74867AD200E41EDBA5D8B06885AEA052	EUR	9935.31	8349	1586.31	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980865	300001866	74867AD200E41EDBA5D8B06885AC0052	EUR	3982.93	3347	635.93	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980866	300001867	74867AD200E41EDBA5D8B06885ADE052	EUR	3259.41	2739	520.41	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980867	300001868	74867AD200E41EDBA5D8B06885AEC052	EUR	4249.49	3571	678.49	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980868	300001869	74867AD200E41EDBA5D8B06885ADA052	EUR	7539.84	6336	1203.84	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980869	300001870	74867AD200E41EDBA5D8B06885AC0052	EUR	11506.11	9669	1837.11	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980870	300001871	74867AD200E41EDBA5D8B06885ADA052	EUR	3752.07	3153	599.07	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980871	300001872	74867AD200E41EDBA5D8B06885ADA052	EUR	549.78	462	87.78	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980872	300001873	74867AD200E41EDBA5D8B06885AC8052	EUR	2343.94	1969.7	374.24	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980873	300001874	74867AD200E41EDBA5D8B06885AB4052	EUR	6298.57	5292.92	1005.65	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980874	300001875	74867AD200E41EDBA5D8B06885AFC052	EUR	3510.75	2950.2	560.55	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980875	300001876	74867AD200E41EDBA5D8B06885AD4052	EUR	11738.16	9864	1874.16	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980876	300001877	74867AD200E41EDBA5D8B06885AE8052	EUR	13258.98	11142	2116.98	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980877	300001878	74867AD200E41EDBA5D8B06885ABE052	EUR	16561.23	13917	2644.23	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980878	300001879	74867AD200E41EDBA5D8B06885AD6052	EUR	3422.44	2876	546.44	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980879	300001880	74867AD200E41EDBA5D8B06885AEA052	EUR	8745.31	7349	1396.31	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980880	300001881	74867AD200E41EDBA5D8B06885AB6052	EUR	5961.53	5009.69	951.84	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980881	300001882	74867AD200E41EDBA5D8B06885ABE052	EUR	31419.57	26403	5016.57	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980882	300001883	74867AD200E41EDBA5D8B06885AD4052	EUR	7450.59	6261	1189.59	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980883	300001884	74867AD200E41EDBA5D8B06885AD4052	EUR	3803.24	3196	607.24	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980884	300001885	74867AD200E41EDBA5D8B06885AF2052	EUR	7134.01	5994.96	1139.05	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980885	300001886	74867AD200E41EDBA5D8B06885ABC052	EUR	8212.15	6900.97	1311.18	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980886	300001887	74867AD200E41EDBA5D8B06885AD8052	EUR	3257.03	2737	520.03	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980887	300001888	74867AD200E41EDBA5D8B06885B04052	EUR	2645.37	2223	422.37	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980888	300001889	74867AD200E41EDBA5D8B06885B06052	EUR	7022.19	5901	1121.19	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980889	300001890	74867AD200E41EDBA5D8B06885ADC052	EUR	7650.51	6429	1221.51	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980890	300001891	74867AD200E41EDBA5D8B06885AB6052	EUR	3986.25	3349.79	636.46	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980891	300001892	74867AD200E41EDBA5D8B06885ACE052	EUR	3778.25	3175	603.25	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980892	300001893	74867AD200E41EDBA5D8B06885AC4052	EUR	9599.61	8066.9	1532.71	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980893	300001894	74867AD200E41EDBA5D8B06885AE6052	EUR	9859.15	8285	1574.15	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980894	300001895	74867AD200E41EDBA5D8B06885AC8052	EUR	7388.11	6208.5	1179.61	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980895	300001896	74867AD200E41EDBA5D8B06885B04052	EUR	819.91	689	130.91	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980896	300001897	74867AD200E41EDBA5D8B06885AC0052	EUR	5922.63	4977	945.63	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980897	300001898	74867AD200E41EDBA5D8B06885AEA052	EUR	5696.53	4787	909.53	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980898	300001899	74867AD200E41EDBA5D8B06885ADC052	EUR	9157.05	7695	1462.05	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980899	300001900	74867AD200E41EDBA5D8B06885B02052	EUR	4934.93	4147	787.93	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980900	300001901	74867AD200E41EDBA5D8B06885B02052	EUR	4934.93	4147	787.93	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980901	300001902	74867AD200E41EDBA5D8B06885AFC052	EUR	2234.12	1877.4	356.72	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980902	300001903	74867AD200E41EDBA5D8B06885AD6052	EUR	4928.98	4142	786.98	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980903	300001904	74867AD200E41EDBA5D8B06885ABA052	EUR	2646.53	2223.97	422.56	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980904	300001905	74867AD200E41EDBA5D8B06885AFA052	EUR	3527.05	2963.9	563.15	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980905	300001906	74867AD200E41EDBA5D8B06885ABC052	EUR	3546.16	2979.97	566.19	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980906	300001907	74867AD200E41EDBA5D8B06885AEC052	EUR	6539.05	5495	1044.05	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980907	300001908	74867AD200E41EDBA5D8B06885AEC052	EUR	3340.33	2807	533.33	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980908	300001909	74867AD200E41EDBA5D8B06885ACC052	EUR	3680.19	3092.6	587.59	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980909	300001910	74867AD200E41EDBA5D8B06885AEA052	EUR	8745.31	7349	1396.31	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980910	300001911	74867AD200E41EDBA5D8B06885B00052	EUR	828.24	696	132.24	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980911	300001912	74867AD200E41EDBA5D8B06885AF6052	EUR	584.29	491	93.29	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980912	300001913	74867AD200E41EDBA5D8B06885AFE052	EUR	1765.88	1483.93	281.95	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980913	300001914	74867AD200E41EDBA5D8B06885AB8052	EUR	8246.32	6929.68	1316.64	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980914	300001915	74867AD200E41EDBA5D8B06885AFC052	EUR	2992.86	2515	477.86	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980915	300001916	74867AD200E41EDBA5D8B06885AFA052	EUR	1520.46	1277.7	242.76	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980916	300001917	74867AD200E41EDBA5D8B06885AFA052	EUR	808.84	679.7	129.14	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980917	300001918	74867AD200E41EDBA5D8B06885AD8052	EUR	2203.88	1852	351.88	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980918	300001919	74867AD200E41EDBA5D8B06885ADC052	EUR	7187.6	6040	1147.6	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980919	300001920	74867AD200E41EDBA5D8B06885B04052	EUR	3001.18	2522	479.18	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980920	300001921	74867AD200E41EDBA5D8B06885AB4052	EUR	3090.42	2596.99	493.43	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980921	300001922	74867AD200E41EDBA5D8B06885AEE052	EUR	3919.86	3294	625.86	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980922	300001923	74867AD200E41EDBA5D8B06885AFC052	EUR	1397.06	1174	223.06	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980923	300001924	74867AD200E41EDBA5D8B06885B08052	EUR	20566.77	17283	3283.77	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980924	300001925	74867AD200E41EDBA5D8B06885ABE052	EUR	36505.63	30677	5828.63	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980925	300001926	74867AD200E41EDBA5D8B06885ADC052	EUR	11252.64	9456	1796.64	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980926	300001927	74867AD200E41EDBA5D8B06885ABC052	EUR	11666.69	9803.94	1862.75	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980927	300001928	74867AD200E41EDBA5D8B06885AB6052	EUR	7936.89	6669.66	1267.23	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980928	300001929	74867AD200E41EDBA5D8B06885AD0052	EUR	1651.72	1388	263.72	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980929	300001930	74867AD200E41EDBA5D8B06885AC4052	EUR	13132.36	11035.6	2096.76	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980930	300001931	74867AD200E41EDBA5D8B06885AC4052	EUR	8171.61	6866.9	1304.71	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980931	300001932	74867AD200E41EDBA5D8B06885AC2052	EUR	8641.78	7262	1379.78	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980932	300001933	74867AD200E41EDBA5D8B06885ADE052	EUR	15404.55	12945	2459.55	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980933	300001934	74867AD200E41EDBA5D8B06885AEA052	EUR	2767.94	2326	441.94	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980934	300001935	74867AD200E41EDBA5D8B06885AEA052	EUR	8745.31	7349	1396.31	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980935	300001936	74867AD200E41EDBA5D8B06885ADC052	EUR	5363.33	4507	856.33	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980936	300001937	74867AD200E41EDBA5D8B06885ABA052	EUR	6375.94	5357.93	1018.01	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980937	300001938	74867AD200E41EDBA5D8B06885AC2052	EUR	5413.31	4549	864.31	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980938	300001939	74867AD200E41EDBA5D8B06885AEC052	EUR	3283.21	2759	524.21	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980939	300001940	74867AD200E41EDBA5D8B06885AB8052	EUR	16463.09	13834.53	2628.56	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980940	300001941	74867AD200E41EDBA5D8B06885B06052	EUR	4456.55	3745	711.55	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980941	300001942	74867AD200E41EDBA5D8B06885AC4052	EUR	2069.17	1738.8	330.37	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980942	300001943	74867AD200E41EDBA5D8B06885AC6052	EUR	2308.48	1939.9	368.58	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980943	300001944	74867AD200E41EDBA5D8B06885ACE052	EUR	6262.97	5263	999.97	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980944	300001945	74867AD200E41EDBA5D8B06885AFA052	EUR	3980.08	3344.6	635.48	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980945	300001946	74867AD200E41EDBA5D8B06885AC8052	EUR	2457.23	2064.9	392.33	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980946	300001947	74867AD200E41EDBA5D8B06885AD0052	EUR	1535.1	1290	245.1	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980947	300001948	74867AD200E41EDBA5D8B06885AC4052	EUR	9599.61	8066.9	1532.71	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980948	300001949	74867AD200E41EDBA5D8B06885B08052	EUR	22350.58	18782	3568.58	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980949	300001950	74867AD200E41EDBA5D8B06885AE0052	EUR	53414.34	44886	8528.34	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980950	300001951	74867AD200E41EDBA5D8B06885AB6052	EUR	12208.56	10259.3	1949.26	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980951	300001952	74867AD200E41EDBA5D8B06885ADC052	EUR	10491.04	8816	1675.04	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980952	300001953	74867AD200E41EDBA5D8B06885AF4052	EUR	470	394.96	75.04	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980953	300001954	74867AD200E41EDBA5D8B06885AC8052	EUR	2755.56	2315.6	439.96	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980954	300001955	74867AD200E41EDBA5D8B06885AC4052	EUR	13132.36	11035.6	2096.76	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980955	300001956	74867AD200E41EDBA5D8B06885AB2052	EUR	2904.79	2441	463.79	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980956	300001957	74867AD200E41EDBA5D8B06885AFC052	EUR	2354.54	1978.6	375.94	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980957	300001958	74867AD200E41EDBA5D8B06885ABA052	EUR	4347.01	3652.95	694.06	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980958	300001959	74867AD200E41EDBA5D8B06885AD8052	EUR	947.24	796	151.24	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980959	300001960	74867AD200E41EDBA5D8B06885ABE052	EUR	27504.47	23113	4391.47	N	P
02BD2137-0890-1EEA-A6C2-BB55C1980960	300001961	74867AD200E41EDBA5D8B06885AF6052	EUR	252.28	212	40.28	N	P
